id,text,label
741,"I think that Comrade Brian is pulling our collective legs by pretending to be a die-hard, uninformed, living-in-denial communist, when in fact he's a just another guy trying to have a laugh by trolling the boards.   I truly find it hard to believe that anyone could be so completely uninformed about capitalism and socialism.",sarc
890,"Once one is adept at finding evidence after a conclusion is presumed, all sorts of ""proofs"" reveal themselves. What's next, Nostradamus?",sarc
279,So if I come and insult and demonize you or somebody you love - you might still consider me a good person?,sarc
628,"I think it is hilarious that you still think that in order to do a detailed study of evolution, you have to read 10 different books on it and take brainwashing classes from a university. Maybe you just like making yourself feel superior to me...who knows...",sarc
1122,"Yes, every living thing is made up of cells.",notsarc
131,"So according to you, you'd prefer it if only the bad guys are armed, because that makes it easy to tell who's the bad guy and who's the good guy; being the good guy is never armed, and thus never able to defend themselves.",sarc
1401,the fetus would be a real person...and it seems like....in order to make the iraq war/abortion connection....you would have to support the war!,notsarc
315,"And that's why I think you are a troll. There really aren't any experts here. There are several who are knowledgable in a variety of topics, but that knowledge seems to me to be the result of being both educated and widely read. It also indicates an ability to reason and an open mind.",sarc
1570,"Originally Posted by Symbiote   a) In medicine, the use of antibiotics, the understanding of what causes resistance, and what kind of treatments can be used to avoid resistance. The knowledge that virii (like the bird flu) can easily evolve over time to spread through different organisms, resulting in preventative measures to prevent deadly diseases effecting humans.   ender Krum:   This seems to be micro, not macro, evolution. I am still having trouble combining micro and macro evolution. Could someone address the following statement from wikipedia on micro-evolution?   ""Typically, observable instances of evolution are examples of microevolution; for example, bacterial strains that have become resistant to antibiotics. Because microevolution can be observed directly, both pro-evolution and some anti-evolution groups agree that it is a fact of life.""   Walking-fish:   The mechanisms of mutation, gene flow, genetic drift and natural selection that work for microevolution below the species level, also work at the macroevolutionary level (why wouldn't they?). However, some biologists put more emphasis on the role of mutations of developmental genes at the macro level to push the changes that lead to higher taxons. The most often quoted example here is that of Stephen J Gould, who proposed that the jaws evolved in fish as a result of such genes causing a shift in the position of the first 2 gill arches relative to the others so they could be free to evolve as jaws. I think that these drastic genetic changes would be the only discernable difference in the mechanisms between micro &amp; macroevolution.   As for the ""typically observable"" examples of evolution, I'd like to add that observed speciation events cross the threshold between micro &amp; macro. Also, lineages in the fossil record are easily observable. Genetic markers are, likewise, observable evidence of macroevolution. So it is perfectly legit to say that we can indirectly observe macroevolution by way of this kind of evidence.",notsarc
409,"And you, on the other hand, because you are not educated in science in general, and evolutionary theory (why the quotation marks?) specifically, are qualified to correct those of us who spent years in study of the topic.",sarc
463,"That's the trick, isn't it? If its a threat. But since when is a fetus a threat? Sure, when the fetus is endangering the mother's life, fine. But 97% of the time, it's not.   Can a woman kill using her own body? Steal? Rape? No, of course not. I can't rape anyone and get away with it because I used my own body. Next time you get caught stealing, tell the judge that you were using your own body to do it, and you can do whatever you want with your own body. Enjoy the following laugh.   And prove to me that a fetus is not a living human. In fact, find ANYTHING that is made of cells and is or was not living.",sarc
989,"Again your failure to understand what science is and how it works. Whatever your apostle tells you, science can't deny that something you may have seen is true. It can deny that it isn't science if it cannot be explained by naturalistic observation. Most especially, if the observation can't be repeated by another, then it isn't science. Science can make no assertion as to what you saw. You may think it is wonderful, but LSD had that effect.   How strange that you think that your emotions are scientific. Actually, it's sad.",sarc
1679,Exactly.   It seems that anyone can dream up hypotheses in evolutionary psychology.   Here's what Coyne said:,notsarc
1157,"It's your article, not mine",notsarc
818,"So what you're saying is that by mentioning both in the same post, I'm saying that unless someone is a YEC then they aren't a christian? Because that is what you attributed to me. Yet you have yet to post evidence of me saying that to anyone. Nor have you supported your original claim here, you said this: Last I checked, no credible fossil fuel firm hired YEC geologists. Prove this assertion since you researched it thoroughly enough to start a thread about.",sarc
978,"So Simone, if the shooter had instead driven his Toyota Prius into a crowd, killing many as a result, would you call for banning Toyota Priuses?",sarc
1462,"So what's the deal when GWB ""gives"" $3,000 but the insurance premiums cost $6,000, the family can't make up the difference and the $3,000 goes unspent. All we've accomplished is to transfer $ out of the U.S. Treasury. You think it's a good idea to just give money away and not get anything for it? You're thinking of the Clinton years when there was a surplus.",notsarc
1017,"And what does it matter if they're in the army reserve, or a lawyer, a teacher, a doctor?",notsarc
1970,"Do you mean like Piltdown Man? It was displayed there for 40 years.   ""The Eoanthropus dawsoni, or Piltdown Man, was on display at the Natural History Museum in London for 40 years. It was removed when advanced dating techniques not only showed that the bones were only a few hundred years old, but that some of them weren't even human.""   http://www.mentalfloss.com/press_oklahoman2.htm   Do you guarantee that all of the other displays at the Museum are true? No, of course not. Many other things there said to be 'true' are only 'true' in a transient sense of the word (that only science seems to use)   http://www.clarku.edu/~piltdown/map_...klywiener.html Suggests that Piltdown Man had good science behind it, at the time.   Never-the-less the Natural History Museum provides many examples of artistic licence, such as the 'human-like' hand given to a restoration of Australopithecus, displayed at the museum.   ""Shattering the Myths of Darwinism"", p205",notsarc
1031,"What a condescending attitude you have. In case you haven't noticed, you are a very small part of the human race that you smuggly hold in contempt. (Thankfully small!) Your mission should be to improve it, not to stand back and claim you are better than everybody else, as you seem to do.   Killing innocent people of any age is wrong. Children are no exception, they are just the epitomy of innocence.   The ""pretty sick"" applies to your own deluded thoughts.   Rest assured, I will not mourn your death or the deaths of any of those you may have taught your insane values. You are  !",notsarc
815,"Just like it's the job of the gun control lobby to try and pass an overwhelming, unreasonable level of fear of an inanimate object?",sarc
590,"Wrong again sherlock. All of this animosity is after the fact to why radical islam considers our christian Nation to be hypocritical due to the exporting of our pop culture of hedonistic sexual and moral depravity. That was why they signed fatwas against us originally. It is the abortions, gay marriage and our women walking around half naked that caused that lack of respect to occur. And you can thank the immoral left for that contribution to Americas image. It was the Left that coined the phrase, ""If it feels good, do it,"" Not the Right.",sarc
1341,What in the Hell does evolution have to do with people doing bad things? I am a believer in creation by God and have never heard such drivel. BOY-HOWDY!!!,notsarc
1078,Uh. No they didn't. Have you ever actually taken a biology course?,notsarc
1007,"Sucide? Isn't that a mental health issue? If you take a gun from a sucidal and depressed person, does that cure depression?   If it does that you have addressed the root cause of sucide.   If it does not than you really have not done anything to cure the fundamental cause of sucide.",notsarc
1456,Read above for why your argument sucks.   Thanks for proving you never ever ever read anything or watch anything given to you.   Just assume whatever we want and hope people don't laugh at us?,notsarc
565,well that won't help you when you go to hell...Woo hoo,sarc
524,"Well, you have proven yoruself to be a man with no brain, that is for sure.   The definition that was given was the one that scientists use, not the layperson.",sarc
956,"My first line of defense for up to 300 yards is an M4 (specops m16) flattop with an ACOG scope and tritium backup sights, 14.5 barrel with a 1/7 twist with mccluek (sp) muzzle brake to make it the legal 16 inches. foward pistol grip and a surefire light mounted to my knights RASII. I keep 45 grains in the clips so they frange and not penatrate walls. I keep a second clip with 77gr noslers in a mag-cinched clip for longer range shots. I use a long range Shephered scope on my .308 chambered m14 for shotting zombies out to 1000 yards. And to compliment my defensive ability I keep a romanian AK in my bugout bag with a surefire light and an OKO red dot scope for quick egress when reliability is of most importance and close range firefight is likley. (this in not to mention the plethora of pistoles and handguns I keep for home defense also). THe m4 is 1.5 MOA, The M14 (m1a) is sub MOA, and the AK is a typical 3-4moa. BTW. I have had military and civilian training in all of these weapons   I also keep a well trained Caucasian Mountain dog roaming the house at night so if anyone where to make it inside I doubt there would be anything left of him by the time I got there...   Preparedness my friends...   Now VoR probably keeps his Rechargable phone next to his bed and a whistle around his wifes neck and a fancy pug roaming the house...   Dear Mr. Criminal,   Which house would you like to break into.   SIncerely,   1 constitutional rights violator and 1 law abiding citizen.",sarc
1711,The anti-abortionists claim that would be killing a human life to save one.,notsarc
487,"Oh yes, Mr Behe makes a comfortable living out of selling to the ignorant. His newest book is just a rehash of his old book, and has the very same flaws that have been destroyed over and over again. As for your 'religious authors' being respected.. they are respected perhaps by the fundamentalists that do not understand what science is about.",sarc
895,"You are FINALLY catching on. This is why we go to war against folks like Saddam regarding WMDs, or declare sanctions against Syria and Irans, but we do not go to war with the french or the british over WMD's. WMD's are inanimate objects, and we all know that inanimate objects are incapable of waging wars. We also know that instable governments and tyrannical leaders are fully capable of waging war, and have done so in the past.   It is good to see some of the GG's finally coming over to the side of comon sense!",sarc
491,"And you can ""lol"" all you want. So tell me what it is about a brain that has not developed that requires more protection than a brain that is temporarily out of commission? And yes, we could very well debate potentials, but that is a different branch of the bigger picture and personally I don't see a reason to go down it, at least not at this point.",sarc
83,BWAAAAAAAHAHAHAHAHAHAHAH![/quote]So you are saying that my DNA reflects the fact that I live in Texas?,sarc
819,"The guys who want guns in their homes to protect themselves from burglars or ""just in case we need to pull off another revolution"" call others full of fear and mistrust?",sarc
289,"So your answer to the question then is ""Nothing"", Marc?",sarc
1682,"This joke is based on some reality, ""the conquest of the North Pole is traditionally credited to Anglo-American Navy engineer Robert Edwin Peary, who claimed to have reached the Pole on April 6, 1909.   Anyhow, not all jokes are completely true, how many stand up comedians have you heard??? If you were to nit pick every joke out there (being politicaly correct etc) there would be no jokes left!",notsarc
1394,"No they don't. We didn't have a tyrannical society back in the 1830s when without a doubt personal autonomy didn't exist for some. The thing is, you don't have absolute personal autonomy now either. And it still doesn't answer my question about where the right came from, you just said there had to be one.",notsarc
1785,"So, your saying an eyewitness would mean nothing. Yeah right.",notsarc
940,"Isn't it interesting that TQ is so hard up for a reason to attack me that he must himself use a fallacious position to do it from. Thanks TQ, for being so consistent in your dishonesty.",sarc
1116,"Gary Ridgway, the serial murderer of some 60 or more women, possibly more.",notsarc
1795,"Is that a trick question? No, the tabloid and other gutter press keep going on about how bad it is, because they sell papers by fanning fear and hatred, and fear of crime is one of their biggest markets. Yes there has been an increase in gun crime over the years, but that's largely attributable to increased attractiveness of crime in a society where social mobility has come to a standstill. In any case the number of incidents where firearms are used in crime is still very small, which is why every time someone gets shot it is headline news.   Guns are incredibly rare in this country, the only time I've seen guns in real life (other than air rifles) is on a military base.",notsarc
1515,And i dont really believe in god because he has shown us NO compelling evidence of his existance.,notsarc
1761,The subject matter would be life forms. The units would depend on which particular aspect you were studying   For instance to the question 'what units of measurement would you use for the effect of evolution?   I would say genetic changes that have patterns.   ID would have that and more.,notsarc
1239,"Well, man might someday gain the capability of fully synthasizing a molecule as complex as DNA from scratch. Of course, he would use the knowledge gained from studying how various DNA codes affect natural biological characteristics in order to properly design that DNA to achieve the desired characteristics. It might be even more difficult to then take that synthesized DNA and put it in an egg and artificial womb that has no natural (as opposed to artificial) biological parts, but even that might be achievable someday through chemical construction. All this means is that humanity might someday be able to copy the methods of nature to create a new being - perhaps even use creativity to create beings of very different natural functions than we see in our world.   It is all interesting to think about and could well be achievable within this century. We already are capable of a large degree of genetic manipulation through cloning and hybridization. One would think that it will only be a matter of time before more complex technologies get developed.   The other question, of course, is - If we could someday create new life using our technology, should we? That would bring up a whole host of issues, including:   - Would we know what we were doing well enough not to cause great harm?   - How would the beings we create be treated?",notsarc
861,And I was correcting you. If you are offended then that's the breaks.,sarc
1618,"No. You're missing the point. Al wants you to think all we have to do is stop emitting CO2. He wants you to fear something that he knows how to fix...so you'll give him prizes for being a genius and solving the problem.   Al Gore is a shyster...just like Michael Moore. Documentary, my XXX!   Tell me, what has caused the global warming on Mars?...Jupiter? I understand the temperatures there have been rising more in the past few years than before. Think it could be resulting from their industrial age?   ...and he's pretty much a hypocrit about what we should do. Check the stats on his personal home. Check the emissions rating of his antique private jet. He claims to be doing his part by leading a carbon neutral life...which means he merely paid for permission to continue polluting the earth with his inefficient means of private transportation and his energy sucking home.   He claims that sea levels will rise 20 feet or so shortly, yet he bought a million dollar condo near sea level in California.   We should all decrease what we spew into the air (and what we send to landfills). This fact does not diminish the lies told by Al Gore...the ones that got him an Oscar and a Nobel Peace Prize, both of which become more meaningless each year.   Gore, a shyster   http://newsbusters.org/blogs/noel-sh...d-return-oscar   http://www.globalwarminghoax.com/news.php?extend.29   1.	The film claims that melting snows on Mount Kilimanjaro evidence global warming. The Government's expert was forced to concede that this is not correct.   2.	The film suggests that evidence from ice cores proves that rising CO2 causes temperature increases over 650,000 years. The Court found that the film was misleading: over that period the rises in CO2 lagged behind the temperature rises by 800-2000 years.   3.	The film uses emotive images of Hurricane Katrina and suggests that this has been caused by global warming. The Government's expert had to accept that it was “not possible” to attribute one-off events to global warming.   4.	The film shows the drying up of Lake Chad and claims that this was caused by global warming. The Government's expert had to accept that this was not the case.   5.	The film claims that a study showed that polar bears had drowned due to disappearing arctic ice. It turned out that Mr. Gore had misread the study: in fact four polar bears drowned and this was because of a particularly violent storm.   6.	The film threatens that global warming could stop the Gulf Stream throwing Europe into an ice age: the Claimant's evidence was that this was a scientific impossibility.   7.	The film blames global warming for species losses including coral reef bleaching. The Government could not find any evidence to support this claim.   8.	The film suggests that the Greenland ice covering could melt causing sea levels to rise dangerously. The evidence is that Greenland will not melt for millennia.   9.	The film suggests that the Antarctic ice covering is melting, the evidence was that it is in fact increasing.   10.	The film suggests that sea levels could rise by 7m causing the displacement of millions of people. In fact the evidence is that sea levels are expected to rise by about 40cm over the next hundred years and that there is no such threat of massive migration.   11.	The film claims that rising sea levels has caused the evacuation of certain Pacific islands to New Zealand. The Government are unable to substantiate this and the Court observed that this appears to be a false claim.   Stay tuned as the UK High Court's final ruling may impose additional restrictions on teaching An Inconvenient Truth in classes. They may also point out additional inaccuracies as we all know they only scratched the surface above.   http://www.globalwarminghoax.com/news.php?extend.24   http://www.prisonplanet.com/articles...polarbears.htm   http://www.capmag.com/article.asp?ID=3400   http://www.heartland.org/Article.cfm?artId=11548   http://www.freerepublic.com/focus/f-news/1350746/posts",notsarc
1413,"If logic was invented by man that would mean that when people did not exist neither did logic. That does not sound logical to me. Most people believe there is life eleswhere in the universe (I'm not saying I do but I just want to illustrate a point). If logic was invented by man does that mean aliens elsewhere in the universe do not have logic to guide them?   Just a question.   ""In Christ are hidden all the treasures of wisdom and knowledge."" (Colossians 2:3)",notsarc
122,"Why you quoted me is questionable. What I posted was merely a series of mathematical equations proving that Hovind is completely full of ****. How you consider mathematical equations ""mockery"" I don't know, but more likely, you did not bother to watch the video. Instead, in your normal fashion, you simply ASSUMED what you wanted to believe and then went from there rather then actually looking at what it was and what it had to say.   Your post more accurately is towards the link that AA posted in defense of his beliefs (yet failed to realize was satirizing those beliefs). Furthermore, I'm not an atheist even though your poor definition wants me to be.",sarc
801,"It has a financial impact on ALL taxpayers. To say that it has no impact on anyone else is disengenuous.   Wow! You can read Wiki's pseudo-knowledge. I'm impressed!   Now, tell me how the court can rule a California Constitutional Amendment to be unconstitutional before it strikes down the Federal Law that gives states the FEDERAL right to ignore other state's gay marriages.",sarc
840,"Edmund, you still haven't come out of that wardrobe.",sarc
1323,"WOW simone, are you kidding me? You will use this story as an example of how dangerous giving birth is on this American forum by referring to a story from Sub Saharan Africa? And you consider this a rational argument? Here's another quote from your link: Fistulas are a scourge of the poor, affecting two million women and girls, mostly in sub-Saharan Africa and Asia   So tell us, PLEASE!!! How is this an argument which justifies abortions in America where Fistulas is virtually unknown as a result of child birth? Tell me how this quoted section below applies to any aspect of medical care in the USA.   The women filled most of Ward 2, a long, one-story building with a cement floor and two rows of closely spaced beds against opposite walls. All had suffered from obstructed labor, meaning that their babies were too big or in the wrong position to pass through the birth canal. If prolonged, obstructed labor often kills the baby, which may then soften enough to fit through the pelvis, so that the mother delivers a corpse.   Obstructed labor can kill the mother, too, or crush her bladder, uterus and vagina between her pelvic bones and the baby&#8217;s skull. The injured tissue dies, leaving a fistula: a hole that lets urine stream out constantly through the vagina. In some cases, the rectum is damaged and stool leaks out. Some women also have nerve damage in the legs.   One of the most striking things about the women in Ward 2 was how small they were. Many stood barely five feet tall, with slight frames and narrow hips, which may have contributed to their problems. Girls not fully grown, or women stunted by malnutrition, often have small pelvises that make them prone to obstructed labor.",notsarc
1046,"Notice that nowhere here do you address the claims and evidence -- which the movie apparently lacks -- about the assertions of ""the expelled."" Trying to deflect attention from your inability to respond substantively won't fly with us; these guys are fudging the stories and sharing only selected pieces in a specific attempt to hide what really happened.   For what it's worth, I feel a hell of a lot more vulnerable as an atheist in my profession and location than IDers should feel in research and teaching academia.",notsarc
958,"Interesting sigline. Let?s explore it further.   So, if I?m a woman working in a high crime area of a city at night and carry a handgun for my protection because I?m only 5? tall and 100 pounds and couldn?t engage in hand-to-hand combat with a 250 pound assailant, I?m a coward?",sarc
915,http://www.nytimes.com/2009/02/24/he...4hospital.html   But a fetus in the womb is far more important than the lives and health of these women.,sarc
1089,"How do you define ""convenience""?",notsarc
754,"why are you afraid of guns? has one jumped up and shot at you? you should never fear a gun, respect the gun.",sarc
1008,"No, hiding as an option has not changed since the days of old, with the slight difference that it used to be easier to get out of range. I'm talking about mace, stun guns, tazers, home security (double glazed windows, rhino locks, burglar alarms, CCTV/fake CCTV, panic rooms) and so on.   Although you are quite right to point out that hiding is an option. Non-confrontation for the win.   Highwaymen? At the time of the Constitution there weren't exactly vast suburbs that could be prowled by thieves looking for an open window. Burglary today is more... casual than it used to be, largely thanks to the wonders of home insurance.   No, unjust laws are still passed. If a group of people decide otherwise they become 'terrorists' and are treated as such. Might may not make right, but it does make legal, and the US government has a lot of might.   If only widespread gun ownership was 'safe'...",notsarc
1179,Good idea!,notsarc
1438,"Argueing with penfold is like wrestling a pig in the mud, the pig enjoys it.",notsarc
71,"This brings up an interesting point, and that is that science is extremely limited. Using your logic, persons should not have believed in the fact that the earth is a round object floating in space before it was proven scientifically, even though it was a fact then, as it is now. This fact was written about in scripture long before science ""proved"" it, just as the description of the hydrological system was described in scripture long before scientists figured it out. THIS is where the evidence can be found for the validity of the Bible. When you find scripture after scripture of historical fact and scientific reference that is found to be accurate, you should tend to take is seriously. The problem with science is its arrogance. It's inability to see that truth can be found in other areas is a real handicap. Add to that theories like evolution that disguise themselves as science, and you have a real problem.   One does not stand on a train track with a train barreling down on them to ""prove"" they will die. This ""fact"" is usually taken to be reliable, even though that person hasn't ""proven"" it to be true through experimentation. If you need scientific proof for everything you believe, you have a real problem. If this were the case, no legal decision on guilt or innocence could be rendered in a court room, since the decision is usually rendered based on the preponderance of the evidence related to a crime that was commited in the past. We have the same problem with the origin of life and evolution of species - macro changes that supposedly occured in the past. As such, every availble form of investigation should be followed up on. This includes metaphysical possibilities. They can be investigated just as evolution is, buy the study of history, manuscripts, archeological methods and statistical and prophetic evidences. Both scientists and creationists are talking about investigation to find truth, and to self limit your investigative techniques is not only reckless, but might be a form of self delusion. Requiring truth to conform to your standards, as scientists of the past did, can either cause great delay in finding truth, or cause you to miss it entirely.",sarc
1470,"So it's the blog's fault that Miller sided with the creationists. Right-o, marc. (I suspect you haven't even read the blog entry in question; I'd be surprised if you've read more than a paragraph of PZ's blog.. ever.)",notsarc
1448,"Well, all I can say then is that no action is just about as bad as failed action, and IS as bad in terms of anything current. Either way you don't have gay marriage. You have a majority in Congress right now, and you're not demanding much change just because of fear of backlash? Yeah, there would be backlash. Heck, the Civil War was the ultimate backlash, but that didn't stop abolitionists from demanding more than TOKEN change, and it's a good thing they did. It's your gig, though, so do what you want. I don't see much point in laboring this discussion any more; I'm just pointing out my observations.",notsarc
176,"So Starguy since you are obviously afraid of guns and won't go near, you don't have to worry about any""violent testosterone's"" but if you want to be friendlier   well you know how to do it. OUCH.",sarc
418,"Again Monty has shown that he doesn't bother to learn what he is talking about before he speaks. It is not true that science has ""found"" the mitochondrial Eve, nor is it true that it shows that one person can have all the DNA necessary for all the variation in human population. Both ideas are ridiculous in the extreme. The mitochondrial (note spelling monty) Eve is a mathematical concept. If the estimates of the mutation rate of mitochondrial DNA are correct, then she lived about 200,000 years ago or so.   And of course, the variation in human populations is carried by the nuclear DNA, not the mitochondria. High school biology students know this. And, of course, recent analysis has shown that every gene in the human genome has an average of 14 alleles. Since a single person can carry only two alleles of any gene, monty's assertion becomes pure nonsense.   Hank says:",sarc
682,"That ""somebody"" was a Jesuit priest, the idea met some initial resistance because of it's religious overtones. But the overwhelming evidence in favor of it carried the day. You should study some history too.",sarc
1683,"Not entirely true. While we can't disprove that God created the universe, we can disprove many creationist claims. For example, we can disprove that the earth is 6000 years old.",notsarc
82,"Because his, as a Christian, doesn't follow the Christian Bible to anywhere near the extent that mine does.   ""Quote mine"" - looks like that will be a common acusation here. If I keep things concise and readable, I'm quote mining. That quote wasn't about atheists using evolutionary findings to support their concepts, it was about atheists being comfortable with theistic evolution, far more than ""believers"" (creationists)   And that didn't have a thing to do with my point.   Again, it was irrelevent to my point. Atheists believe the only source of truth is secular - it goes without saying.   No, Lewontin didn't say to give people the power to discover the truth, he's saying to give elites like him the authority to point them to ""correct"" sources of truth. Read note #47 for chapter 6. Miller didn't misinterpret him at all. In note #47, Lewontin even mentioned the NY Times!   Because there are no ACLU lawsuits when Dawkin's book is required reading in public schools. We have to more and more, as atheism is established.   It's a deal, if you'll put a hold on lecturing me about reading comprension as you ignore very relevant notes in the rear of the book.   The one where he bragged about defeating Henry Morris, a Christian? (pp 172, 173)   Sure they were, Christians are always opposing Christianity! All they have to do is claim to be a Christian, and there's no way they could be a false teacher!   And that's all irrelevent, because pages 240-243 concern what happens in the world today, not what happened concerning creation. His feelings about God's interactions with the world today would be different if he had a basic knowledge of the Bible.   Even though the Bible says God did. His understanding of the Bible is very undeveloped and limited.   So you're implying that when he made his snide little comment about ""preachers"", he wasn't referring to priests? I've seen it all now.   As I said, I hope to learn if all theistic evolution does not believe in original sin. I'd like to know if all Catholics believe the creation story is nothing but a fairy tale.",sarc
669,"I dunno, maybe it was in the third trimester?",sarc
1851,"Then a man who needs an artificial heart to survive is a new species of man. That is the analogy I gave, and you ignored.   In both cases; human and bacteria, before the advent of a human product, a particular group of individuals from each larger group would die off.   BUT along come a man-made invention that allows those certain portions to live on which otherwise would have died. In once case - nylon, the other, the artificial heart. You call this evolution.   Nor is it 'natural selection' at work either, as in both cases the thing that enabled them to survive was not natural. What you have advanced as a proof of evolution actually proves what? Natural what? I suppose people with cochlear implants are new species too because they've learnt to hear.   Another view of this nylon-eating-bug is given...   ""Finally, Mr Cerutti is out of date about this new nylon digesting ability allegedly from a frame shift. New evidence shows that the ability was due to plasmids [e.g. K. Kato, et al., ?A plasmid encoding enzymes for nylon oligomer degradation: Nucleotide sequence analysis of pOAD2?, Microbiology (Reading) 141(10):2585?2590, 1995.] In fact, more than one species of bacteria have the ability, residing on plasmids. This suggests that the information probably already existed, and was just passed between different types of bacteria.""   ""All that would be needed to enable an enzyme to digest nylon is a mutation causing loss of specificity in a proteolytic (protein-degrading) enzyme. This may seem surprising? How would a loss of information create a new ability? Answer: enzymes are usually tuned very precisely to only one type of molecule (the substrate). Loss of information would reduce the effectiveness of its primary function, but would enable it to degrade other substrates, too. Since both nylon and proteins are broken down by breaking amide linkages, a change in a proteolytic enzyme could also allow it to work on nylon. If this process were continued, the result would be a general enzyme with a weakly catalytic effect on the hydrolysis of too many chemicals to be useful where much selectivity is required. To put it into perspective, acids and alkalis also catalyze many hydrolysis reactions, but they also lack specificity. Indeed, an inhibitor of a protein degrading enzyme also inhibits the action of the nylon degrading enzyme""   http://www.answersingenesis.org/home...e7-24-2000.asp   Talkorigins gave their usual doubletalk   ""Whilst this particular case does not ""prove"" evolution, it is consistent with, and supportive of, the theory of biological evolution.""   Why do they say this? Because it's still a bacteria. It's not like it suddenly became a large multi-cellular organism. But it might just prove that this bug was so well designed that it can cope with newer situations. One site does say that it, the bacteria, had the capability already within it of change ? not resultant in ?mutations?, but more like switching on previously dormant apparatus. http://members.tripod.com/aslodge/id89.htm   One poster on another forum summed the problem up like this...   "" In order for species to advance there would have to be a net information gain, which isn't the case with nylon eating bacteria.   The bacteria gained the ability to digest nylon, therefore was able to survive in a new environment. Two distinct advantages   But, the bacteria lost its ability to survive in its old environment, eat its former diet and suffered a 98% loss in efficiency. Three disadvantages.   So by taking two steps forward and three steps backward, where is the net gain?   If nylon eating bacteria was ""proof"" of evolution, we would still be pond scum, but with the ability to digest whatever happened to become the primary food source.""   http://www.christianforums.com/t52336",notsarc
302,"Translation = ""I've closed my brain off and I've got not nothing.""",sarc
1226,"Yes, the horror of voluntarily taking orders from someone in exchange for monetary rewards!!   If you hate your job that much, quit. You aren't being oppressed because someone offered you the option to do something. If you don't like it, don't do it. If you hate trade, you can go wander through the wilderness and eat berries and roots.",notsarc
1495,"So what we have here is a lie, based on a distortion, which is itself a fallback position from a fallback position from a fallback position from an evidence-free made-up graph about the magnetic age of the earth. And creationists say the truth is constant...",notsarc
1039,"It is in the first place unclear to whom the ""further harm"" is done. But even granting that the fetus dies, it is not clear how the situation is analogous to abortion, because the intentions of not only the man but even more importantly of the pregnant woman are completely different.",notsarc
462,"Well, thank you for the riveting example of Poe's law in action.   Parody or actual argument? Only the poster knows for sure.",sarc
3,"In my lifetime, we've made huge strides, but there's a lot more to learn.",sarc
249,"Try the link. You've done the 'name calling', at least you could be honest about what you are doing.",sarc
1709,And yet the article is about a legal matter.,notsarc
427,So it is claimed.,sarc
480,"you told me in an earlier post that the mother should die, even if they predict the fetus will kill the mother. your bible states otherwise.",sarc
974,So you'd ask on these issues even if you didn't know if they had signed it?,sarc
1681,"Well, here's another quote from Allan Feduucia:   ""Feathers are unique to birds, and no known structure intermediate between scales and feathers has been identified."" (J. Alan Feduccia, The Age of Birds, Harvard University Press, 1980, pg. 52)   Sounds contradictory to me!",notsarc
1461,"Actually there is a better solution.   Mandatory male and female birth control pills, financial penalties if you stop taking. Anyone who would get off the pill would want a kid, therefore, abortions would cease.",notsarc
753,"yeah ok buddy. Just because you can not figure out what those little numbers on the end of the things I have posted nor simply because you lack the mental fortitude to look back to some of my older posts or click and R*E*A*D the links to see that I have indeed provided ample backing does not mean that I haven't been doing MY job.   Now do you have anything of substance to add ""Tim""?   ""Futue te et ipsum caballum tuum""",sarc
1271,"They do not hate the concept, they merely reject it as being useful or necessary to explain the material universe. I mean come on what utility would a physics which incorporated miracles be? Nothing would be predictable and all utility would be lost. If you want all of science to be arbitrary and unreliable then all ya gotta do is inject miracles into the field.   For example what value is f=ma {except when the diety wills otherwise}.   Or e=mc2 (god willing)",notsarc
1832,"But you haven't looked. You may claim that your god did it, and no evidence to support or deny that can be offered. The assertion relies on miracle and has no suporting evidence. But when you start talking about how your god did it, your claims can be debunked by facts. Certainly the mythology of ancient nomadic herdsmen is not accurate. If you look at the world and the history of the world the is evident in the geologic strata, then you can see that the earth is very old, and you can see a succession of organisms through time. When considered with other fields of science from genetics to biogeography to physiology and anatomy, evolution becomes apparent.",notsarc
1450,"It is clearly not a strawman argument. I think he doesn't know what ""straw man"" means and I think he is meaning to say ""red herring.""   It isn't a red herring either; it's a perfectly logically related question. I would guess he doesn't see that as he neither understands evolution nor bacterial resistance and, thus, the relationship.",notsarc
1321,"Again with the common sense, but that is another issue alltogether. You're arguement that the brain is a fundamental unit of life is just plain wrong, considering the majority of all organisms don't have one. Bacteria, Protists, Plants, Fungi, and some animals are all without brains. Brains are required for motion and fast response to immediate changes in environment, for example a falling rock. Brains cluster nerves so that appropriate action can be taken. Some brains are amazingly simple while others like our own are immensly complex.   Your arguements all show a general lack of study in biology and my common sense is appalled by yours. I am reminded of Bill Maher who once said about the intelligent design debate: ""Because you don't have to teach both sides of an arguement when one side is retarded.""",notsarc
668,Because you say so?,sarc
1762,Well I think that the geology of the planet would influence everything. From religions to morals and scientific progression. Because long ago on our planet Europe not only thought the world was flat and they could fall over at the edge into an abyss but Europe generally didn't have knowledge of the Asian cultures until the silk road was active. If the asian and european cultures were not so greatly distanced from each other history would have been greatly changed to the extent that compared to our world would be pretty loopy,notsarc
488,"If this is your stance, then it's your job to prove it correct. Show us that Britain is just fine, show us that the criminals aren't awarded more protection than their victims.   Show us thimble head. Show us or shut up.",sarc
1149,"Because I am one who likes see things from different angles. What better way to fight your enemies then to understand their viewpoint.   Before I am attacked on the the last statement, just because I understand a viewpoint does not meant that I accept it as true or that I don't reject it.",notsarc
